database,version,topology,provider,zone,workload,database_actual_version,started_at,finished_at,preset,compile,smoke,full_workloads,baseline_matrix,segment_matrix,component_metrics,managed_database_metrics,database_metric_distributions,component_logs,artifacts,replication,pipeline_traces,native_tps,native_otlp_metrics,fault_campaign,cleanup,run_id,iterations,input,evidence,checked_at,note,component_log_observations,retry_attempts,local_cluster,recheck_run_id,recheck_phase,recheck_stage,recheck_verification,run_phase,run_status_checked_at,run_stage,run_stage_checked_at,infrastructure_provisioning,infrastructure_recovery,recovery_evidence
orioledb,beta17-pg16,primary-replica,yandex,ru-central1-a,tpcb/tx,"PostgreSQL 16.15 OrioleDB beta 17 PGTAG=patches16_48 alpine:3.21+clang build:2026-09-04T21:11:02+00:00 16.15 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T14:17:21.88213312Z,2026-09-15T14:17:44.004785076Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-oriole-retry-86dd0e6a-orioledb-primary-replica-pg16,7359.0,suite-orioledb-retry.json,catalog-functional-check.json,2026-09-15T14:29:59.274752+00:00,"segment=tpcb-tx; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 416}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg16,primary-replica,yandex,ru-central1-a,tpcb/procs,"PostgreSQL 16.15 OrioleDB beta 17 PGTAG=patches16_48 alpine:3.21+clang build:2026-09-04T21:11:02+00:00 16.15 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T14:17:44.230954206Z,2026-09-15T14:18:06.185069656Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-oriole-retry-86dd0e6a-orioledb-primary-replica-pg16,12335.0,suite-orioledb-retry.json,catalog-functional-check.json,2026-09-15T14:29:59.274752+00:00,"segment=tpcb-procs; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 416}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg16,primary-replica,yandex,ru-central1-a,tpcc/tx,"PostgreSQL 16.15 OrioleDB beta 17 PGTAG=patches16_48 alpine:3.21+clang build:2026-09-04T21:11:02+00:00 16.15 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T14:18:06.406321431Z,2026-09-15T14:18:32.610797851Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-oriole-retry-86dd0e6a-orioledb-primary-replica-pg16,2743.0,suite-orioledb-retry.json,catalog-functional-check.json,2026-09-15T14:29:59.274752+00:00,"segment=tpcc-tx; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 416}",455.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
orioledb,beta17-pg16,primary-replica,yandex,ru-central1-a,tpcc/procs,"PostgreSQL 16.15 OrioleDB beta 17 PGTAG=patches16_48 alpine:3.21+clang build:2026-09-04T21:11:02+00:00 16.15 on x86_64-pc-linux-musl, compiled by Alpine clang version 19.1.4, 64-bit",2026-09-15T14:18:32.834014017Z,2026-09-15T14:18:58.895639927Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-oriole-retry-86dd0e6a-orioledb-primary-replica-pg16,6826.0,suite-orioledb-retry.json,catalog-functional-check.json,2026-09-15T14:29:59.274752+00:00,"segment=tpcc-procs; Native workload, durable telemetry and downloaded artifacts verified; actual Oriole table method and UTF8 checked by SQL on every member. Transaction conflict and expected TPC-C rollback log observations retained. Cleanup here proves resource removal, not graceful database shutdown.","{""postgres_transaction_conflict"": 416}",1472.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,25.3,single,yandex,ru-central1-a,simple,25.3.8,2026-09-15T16:09:28.926244163Z,2026-09-15T16:11:34.077348515Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-single-25.3,88849,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T16:26:02.753503+00:00,segment=simple; All three native workloads and persistent telemetry verified. Picodata workloads are transactionless. Quiet initializer verified by container.ready signal; one owned probe EOF retained with exact-hash classification and reproduced/fixed separately.,"{""diagnostic_probe_abrupt_disconnect"": 1}",0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,25.3,single,yandex,ru-central1-a,tpcb/tx,25.3.8,2026-09-15T16:11:34.308302913Z,2026-09-15T16:11:58.646090253Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-single-25.3,8446,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T16:26:02.753503+00:00,segment=tpcb-tx; All three native workloads and persistent telemetry verified. Picodata workloads are transactionless. Quiet initializer verified by container.ready signal; one owned probe EOF retained with exact-hash classification and reproduced/fixed separately.,"{""diagnostic_probe_abrupt_disconnect"": 1}",0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,25.3,single,yandex,ru-central1-a,tpcc/tx,25.3.8,2026-09-15T16:11:58.85336236Z,2026-09-15T16:12:49.278564973Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-single-25.3,1529,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T16:26:02.753503+00:00,segment=tpcc-tx; All three native workloads and persistent telemetry verified. Picodata workloads are transactionless. Quiet initializer verified by container.ready signal; one owned probe EOF retained with exact-hash classification and reproduced/fixed separately.,"{""diagnostic_probe_abrupt_disconnect"": 1}",0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,26.1,single,yandex,ru-central1-a,simple,,2026-09-15T16:20:27.360150398Z,2026-09-15T16:22:35.704124802Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-single-26.1,213640.0,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T16:42:03.773557+00:00,"segment=simple; Three transactionless native workloads, member SQL checks, persisted telemetry and downloaded artifacts passed. Component metric coverage currently covers scalars; database histograms require a Graphene collector fix. Quiet initializer verified by persisted readiness signal.","{""diagnostic_probe_abrupt_disconnect"": 1}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,26.1,single,yandex,ru-central1-a,tpcb/tx,,2026-09-15T16:22:35.933135789Z,2026-09-15T16:22:59.45586671Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-single-26.1,18552.0,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T16:42:03.773557+00:00,"segment=tpcb-tx; Three transactionless native workloads, member SQL checks, persisted telemetry and downloaded artifacts passed. Component metric coverage currently covers scalars; database histograms require a Graphene collector fix. Quiet initializer verified by persisted readiness signal.","{""diagnostic_probe_abrupt_disconnect"": 1}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,26.1,single,yandex,ru-central1-a,tpcc/tx,,2026-09-15T16:22:59.646044974Z,2026-09-15T16:23:37.184245022Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-single-26.1,3256.0,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T16:42:03.773557+00:00,"segment=tpcc-tx; Three transactionless native workloads, member SQL checks, persisted telemetry and downloaded artifacts passed. Component metric coverage currently covers scalars; database histograms require a Graphene collector fix. Quiet initializer verified by persisted readiness signal.","{""diagnostic_probe_abrupt_disconnect"": 1}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,26.2,single,yandex,ru-central1-a,simple,,2026-09-15T16:31:10.192585637Z,2026-09-15T16:33:15.693910265Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-single-26.2,210883.0,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T16:37:29.951718+00:00,"segment=simple; Three transactionless native workloads, member SQL checks, persisted telemetry and downloaded artifacts passed. Component metric coverage currently covers scalars; database histograms require a Graphene collector fix. Quiet initializer verified by persisted readiness signal.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,26.2,single,yandex,ru-central1-a,tpcb/tx,,2026-09-15T16:33:15.915564812Z,2026-09-15T16:33:39.212876175Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-single-26.2,17964.0,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T16:37:29.951718+00:00,"segment=tpcb-tx; Three transactionless native workloads, member SQL checks, persisted telemetry and downloaded artifacts passed. Component metric coverage currently covers scalars; database histograms require a Graphene collector fix. Quiet initializer verified by persisted readiness signal.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,26.2,single,yandex,ru-central1-a,tpcc/tx,,2026-09-15T16:33:39.425661764Z,2026-09-15T16:34:16.964897339Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-single-26.2,3101.0,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T16:37:29.951718+00:00,"segment=tpcc-tx; Three transactionless native workloads, member SQL checks, persisted telemetry and downloaded artifacts passed. Component metric coverage currently covers scalars; database histograms require a Graphene collector fix. Quiet initializer verified by persisted readiness signal.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,25.3,three-node,yandex,ru-central1-a,simple,,2026-09-15T16:42:05.06638666Z,2026-09-15T16:44:11.623073043Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-three-node-25.3,91318.0,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T17:02:40.416710+00:00,"segment=simple; Three transactionless native workloads and SQL membership on every member passed. Persisted telemetry, artifact downloads and removal of owned resources verified. Eleven pre-workload messages delivered later retained by exact hash; shutdown observations retained separately. DB histograms and graceful decommissioning remain unverified.","{""picodata_pre_workload_log_delivered_later"": 11}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,25.3,three-node,yandex,ru-central1-a,tpcb/tx,,2026-09-15T16:44:11.819449347Z,2026-09-15T16:44:35.966856315Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-three-node-25.3,7995.0,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T17:02:40.416710+00:00,"segment=tpcb-tx; Three transactionless native workloads and SQL membership on every member passed. Persisted telemetry, artifact downloads and removal of owned resources verified. Eleven pre-workload messages delivered later retained by exact hash; shutdown observations retained separately. DB histograms and graceful decommissioning remain unverified.","{""picodata_pre_workload_log_delivered_later"": 11}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,25.3,three-node,yandex,ru-central1-a,tpcc/tx,,2026-09-15T16:44:36.19657626Z,2026-09-15T16:45:21.163976937Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-three-node-25.3,1613.0,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T17:02:40.416710+00:00,"segment=tpcc-tx; Three transactionless native workloads and SQL membership on every member passed. Persisted telemetry, artifact downloads and removal of owned resources verified. Eleven pre-workload messages delivered later retained by exact hash; shutdown observations retained separately. DB histograms and graceful decommissioning remain unverified.","{""picodata_pre_workload_log_delivered_later"": 11}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,26.1,three-node,yandex,ru-central1-a,simple,,2026-09-15T16:57:07.877830781Z,2026-09-15T16:59:12.713757786Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-three-node-26.1,102543.0,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T17:14:26.401954+00:00,"segment=simple; Three transactionless native workloads, all-member SQL checks, persisted scalar metrics/logs/traces, artifact downloads and cleanup passed. Six startup messages delivered after workload start retained by exact hash. Database histograms remain pending.","{""picodata_pre_workload_log_delivered_later"": 6}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,26.1,three-node,yandex,ru-central1-a,tpcb/tx,,2026-09-15T16:59:12.908092983Z,2026-09-15T16:59:36.436534746Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-three-node-26.1,9682.0,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T17:14:26.401954+00:00,"segment=tpcb-tx; Three transactionless native workloads, all-member SQL checks, persisted scalar metrics/logs/traces, artifact downloads and cleanup passed. Six startup messages delivered after workload start retained by exact hash. Database histograms remain pending.","{""picodata_pre_workload_log_delivered_later"": 6}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,26.1,three-node,yandex,ru-central1-a,tpcc/tx,,2026-09-15T16:59:36.624293762Z,2026-09-15T17:00:14.557136469Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-three-node-26.1,1814.0,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T17:14:26.401954+00:00,"segment=tpcc-tx; Three transactionless native workloads, all-member SQL checks, persisted scalar metrics/logs/traces, artifact downloads and cleanup passed. Six startup messages delivered after workload start retained by exact hash. Database histograms remain pending.","{""picodata_pre_workload_log_delivered_later"": 6}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,26.2,three-node,yandex,ru-central1-a,simple,,2026-09-15T17:13:03.295416761Z,2026-09-15T17:15:11.674700312Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-three-node-26.2,100730.0,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T17:32:34.034719+00:00,"segment=simple; Three transactionless native workloads, all-member SQL checks, persisted scalar metrics/logs/traces, artifact downloads and cleanup passed. Six startup messages delivered after workload start retained by exact hash. Database histograms remain pending.","{""picodata_pre_workload_log_delivered_later"": 6}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,26.2,three-node,yandex,ru-central1-a,tpcb/tx,,2026-09-15T17:15:11.875858439Z,2026-09-15T17:15:35.991108964Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-three-node-26.2,9962.0,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T17:32:34.034719+00:00,"segment=tpcb-tx; Three transactionless native workloads, all-member SQL checks, persisted scalar metrics/logs/traces, artifact downloads and cleanup passed. Six startup messages delivered after workload start retained by exact hash. Database histograms remain pending.","{""picodata_pre_workload_log_delivered_later"": 6}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
picodata,26.2,three-node,yandex,ru-central1-a,tpcc/tx,,2026-09-15T17:15:36.19496372Z,2026-09-15T17:16:15.064046302Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-picodata-metrics-85175d12-picodata-three-node-26.2,2130.0,suite-picodata-metrics.json,catalog-functional-check.json,2026-09-15T17:32:34.034719+00:00,"segment=tpcc-tx; Three transactionless native workloads, all-member SQL checks, persisted scalar metrics/logs/traces, artifact downloads and cleanup passed. Six startup messages delivered after workload start retained by exact hash. Database histograms remain pending.","{""picodata_pre_workload_log_delivered_later"": 6}",0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb_managed,managed,dedicated-medium,yandex,"ru-central1-a,ru-central1-b,ru-central1-d",simple,,2026-09-15T18:22:08.166104683Z,2026-09-15T18:24:13.654598417Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,pending,pending,passed,passed,not_applicable,passed,not_applicable,passed,pending,passed,matrix-ydbpopulation-f4bd4b38-ydb-managed-dedicated-medium,4467.0,suite-ydb-populationretry.json,catalog-functional-check.json,2026-09-15T18:31:49.146766+00:00,"segment=simple; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb_managed,managed,dedicated-medium,yandex,"ru-central1-a,ru-central1-b,ru-central1-d",tpcb/tx,,2026-09-15T18:24:13.971818503Z,2026-09-15T18:24:37.971423028Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,pending,pending,passed,passed,not_applicable,passed,passed,passed,pending,passed,matrix-ydbpopulation-f4bd4b38-ydb-managed-dedicated-medium,193.0,suite-ydb-populationretry.json,catalog-functional-check.json,2026-09-15T18:31:49.146766+00:00,"segment=tpcb-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},31.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb_managed,managed,dedicated-medium,yandex,"ru-central1-a,ru-central1-b,ru-central1-d",tpcc/tx,,2026-09-15T18:24:38.190621166Z,2026-09-15T18:25:13.767438858Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,pending,pending,passed,passed,not_applicable,passed,passed,passed,pending,passed,matrix-ydbpopulation-f4bd4b38-ydb-managed-dedicated-medium,79.0,suite-ydb-populationretry.json,catalog-functional-check.json,2026-09-15T18:31:49.146766+00:00,"segment=tpcc-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},26.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb_managed,managed,serverless,yandex,ru-central1-a,simple,,2026-09-15T18:51:04.750552705Z,2026-09-15T18:53:06.53006982Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,pending,pending,passed,passed,not_applicable,passed,not_applicable,passed,pending,passed,matrix-ydbready-cd74e12d-ydb-managed-serverless,3873.0,suite-ydb-queryready.json,catalog-functional-check.json,2026-09-15T18:57:38.465933+00:00,"segment=simple; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb_managed,managed,serverless,yandex,ru-central1-a,tpcb/tx,,2026-09-15T18:53:06.791898015Z,2026-09-15T18:53:32.01817828Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,pending,pending,passed,passed,not_applicable,passed,passed,passed,pending,passed,matrix-ydbready-cd74e12d-ydb-managed-serverless,34.0,suite-ydb-queryready.json,catalog-functional-check.json,2026-09-15T18:57:38.465933+00:00,"segment=tpcb-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},35.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
ydb_managed,managed,serverless,yandex,ru-central1-a,tpcc/tx,,2026-09-15T18:53:32.227693749Z,2026-09-15T18:55:24.115056705Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,pending,pending,passed,passed,not_applicable,passed,passed,passed,pending,passed,matrix-ydbready-cd74e12d-ydb-managed-serverless,3.0,suite-ydb-queryready.json,catalog-functional-check.json,2026-09-15T18:57:38.465933+00:00,"segment=tpcc-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},37.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
noop,builtin,runner-only,yandex,ru-central1-d,execute/sql,,2026-09-15T19:14:08.950884013Z,2026-09-15T19:16:13.969046749Z,native-otlp-2m0s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,not_applicable,passed,passed,not_applicable,passed,not_applicable,passed,pending,passed,matrix-aux-30be9f55-noop-runner-only,36213697.0,suite-auxiliary.json,catalog-functional-check.json,2026-09-15T19:17:48.891010+00:00,"segment=execute-sql; Native execute_sql throughput and zero terminal errors verified; no logical transactions, TPS, population phase or database replication. Persisted runner/node metrics, logs, traces, artifact downloads and YC cleanup verified.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
pg_noop,0.1.2,single,yandex,ru-central1-d,execute/sql,,2026-09-15T19:39:16.606319712Z,2026-09-15T19:41:21.252898436Z,native-otlp-2m0s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,not_applicable,passed,passed,not_applicable,passed,not_applicable,passed,pending,passed,matrix-pgnoop-f4eb20b2-pg-noop-single,906537.0,suite-pg-noop-autoretry.json,catalog-functional-check.json,2026-09-15T19:45:40.283067+00:00,"segment=execute-sql; Native execute_sql throughput and zero terminal errors verified; no logical transactions, TPS, population phase or database replication. Persisted runner/node metrics, logs, traces, artifact downloads and YC cleanup verified.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.1,single,yandex,ru-central1-a,simple,v24.1.33,2026-09-15T17:38:02.760055482Z,2026-09-15T17:40:08.313099232Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-24.1,84670.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T17:46:42.638540+00:00,"segment=simple; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.1,single,yandex,ru-central1-a,tpcb/tx,v24.1.33,2026-09-15T17:40:08.512758399Z,2026-09-15T17:40:40.718351865Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-24.1,615.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T17:46:42.638540+00:00,"segment=tpcb-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.1,single,yandex,ru-central1-a,tpcb/procs,v24.1.33,2026-09-15T17:40:40.907893414Z,2026-09-15T17:41:17.512821284Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-24.1,561.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T17:46:42.638540+00:00,"segment=tpcb-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.1,single,yandex,ru-central1-a,tpcc/tx,v24.1.33,2026-09-15T17:41:17.718134519Z,2026-09-15T17:42:11.810584107Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-24.1,1209.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T17:46:42.638540+00:00,"segment=tpcc-tx; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.1,single,yandex,ru-central1-a,tpcc/procs,v24.1.33,2026-09-15T17:42:12.009360371Z,2026-09-15T17:43:06.494644056Z,native-otlp-20s-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,passed,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-24.1,601.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T17:46:42.638540+00:00,"segment=tpcc-procs; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
cockroach,24.3,single,yandex,ru-central1-a,simple,v24.3.36,2026-09-15T17:51:21.119211324Z,2026-09-15T17:53:25.989053678Z,native-otlp-2m-2vus,passed,passed,pending,pending,pending,passed,not_applicable,pending,passed,passed,passed,passed,not_applicable,passed,pending,passed,matrix-cockroach-74ee56ed-cockroach-single-24.3,79905.0,suite-cockroach-matrix.json,catalog-functional-check.json,2026-09-15T17:59:42.658958+00:00,"segment=simple; All configured native workloads completed without terminal errors. Persisted native OTLP, scalar component metrics, logs, traces, artifact downloads and removal of owned YC resources verified. Database histogram/summary export remains pending.",{},0.0,,,,,,Completed,2026-09-15T23:36:40.846351+00:00,,,not_recorded,,
